human_gene_id	human_gene_symbol	chimp_gene_id	chimp_gene_symbol	orthology_type	perc_id
ENSG00000155636	RBM45	ENSPTRG00000012686	RBM45	ortholog_one2one	100
ENSG00000155846	PPARGC1B	ENSPTRG00000017403	PPARGC1B	ortholog_one2one	99.3157
ENSG00000155858	LSM11	ENSPTRG00000017474	LSM11	ortholog_one2one	93.3333
ENSG00000156304	SCAF4	ENSPTRG00000013848	SCAF4	ortholog_one2one	100
ENSG00000156414	TDRD9	ENSPTRG00000006765	TDRD9	ortholog_one2one	99.3488
ENSG00000156482	RPL30	ENSPTRG00000020454	RPL30	ortholog_one2one	100
ENSG00000156502	SUPV3L1	ENSPTRG00000002568	SUPV3L1	ortholog_one2one	99.7455
ENSG00000156508	EEF1A1	ENSPTRG00000051935		ortholog_one2many	94.5887
ENSG00000156697	UTP14A	ENSPTRG00000022262	UTP14A	ortholog_one2one	99.3515
ENSG00000156976	EIF4A2	ENSPTRG00000015718	EIF4A2	ortholog_one2one	100
ENSG00000156990	RPUSD3	ENSPTRG00000051760	RPUSD3	ortholog_one2one	97.9592
ENSG00000157036	EXOG	ENSPTRG00000014761	EXOG	ortholog_one2one	99.4565
ENSG00000157106	SMG1	ENSPTRG00000007825	SMG1	ortholog_one2one	97.8968
ENSG00000157110	RBPMS	ENSPTRG00000020135	RBPMS	ortholog_one2one	90.8163
ENSG00000158042	MRPL17	ENSPTRG00000044450	MRPL17	ortholog_one2one	99.4286
ENSG00000158163	DZIP1L	ENSPTRG00000015439	DZIP1L	ortholog_one2one	99.2177
ENSG00000158417	EIF5B	ENSPTRG00000012279	EIF5B	ortholog_one2one	99.6721
ENSG00000158435	CNOT11	ENSPTRG00000012290	CNOT11	ortholog_one2one	99.8039
ENSG00000158526	TSR2	ENSPTRG00000045904	TSR2	ortholog_one2one	100
ENSG00000158545	ZC3H18	ENSPTRG00000008456	ZC3H18	ortholog_one2one	99.5803
ENSG00000158806	NPM2	ENSPTRG00000020045	NPM2	ortholog_one2one	98.5981
ENSG00000158941	CCAR2	ENSPTRG00000020065	CCAR2	ortholog_one2one	99.675
ENSG00000159111	MRPL10	ENSPTRG00000009337	MRPL10	ortholog_one2one	94.636
ENSG00000159140	SON	ENSPTRG00000013872	SON	ortholog_one2many	99.4229
ENSG00000159217	IGF2BP1	ENSPTRG00000009368	IGF2BP1	ortholog_one2one	99.8267
ENSG00000159409	CELF3	ENSPTRG00000001293	CELF3	ortholog_one2one	96.7742
ENSG00000160075	SSU72	ENSPTRG00000000034	SSU72	ortholog_one2one	90.2062
ENSG00000160193	WDR4	ENSPTRG00000013948	WDR4	ortholog_one2one	98.301
ENSG00000160201	U2AF1	ENSPTRG00000045377		ortholog_one2one	77.0833
ENSG00000160208	RRP1B	ENSPTRG00000013958	RRP1B	ortholog_one2one	99.3404
ENSG00000160214	RRP1	ENSPTRG00000013962	RRP1	ortholog_one2one	99.5662
ENSG00000160633	SAFB	ENSPTRG00000010335	SAFB	ortholog_one2one	98.4733
ENSG00000160679	CHTOP	ENSPTRG00000001356	CHTOP	ortholog_one2one	100
ENSG00000160710	ADAR	ENSPTRG00000022833	ADAR	ortholog_one2one	99.3475
ENSG00000160818	GPATCH4	ENSPTRG00000001464	GPATCH4	ortholog_one2one	77.3543
ENSG00000160862	AZGP1	ENSPTRG00000019465	AZGP1	ortholog_one2one	99.6644
ENSG00000160917	CPSF4	ENSPTRG00000019453	CPSF4	ortholog_one2one	99.6283
ENSG00000161082	CELF5	ENSPTRG00000010259	CELF5	ortholog_one2one	100
ENSG00000161265	U2AF1L4	ENSPTRG00000010860	U2AF1L4	ortholog_one2one	97.7901
ENSG00000161547	SRSF2	ENSPTRG00000009692	SRSF2	ortholog_one2one	100
ENSG00000161642	ZNF385A	ENSPTRG00000005039	ZNF385A	ortholog_one2one	99.4536
ENSG00000161654	LSM12	ENSPTRG00000009261	LSM12	ortholog_one2one	86.6667
ENSG00000161813	LARP4	ENSPTRG00000004935	LARP4	ortholog_one2one	99.1713
ENSG00000161847	RAVER1	ENSPTRG00000010466	RAVER1	ortholog_one2one	100
ENSG00000161970	RPL26	ENSPTRG00000008742	RPL26	ortholog_one2one	100
ENSG00000161981	SNRNP25	ENSPTRG00000007526	SNRNP25	ortholog_one2one	100
ENSG00000162231	NXF1	ENSPTRG00000003791	NXF1	ortholog_one2one	100
ENSG00000162244	RPL29	ENSPTRG00000043237	RPL29	ortholog_one2one	97.4843
ENSG00000162374	ELAVL4	ENSPTRG00000000723	ELAVL4	ortholog_one2one	99.4536
ENSG00000162385	MAGOH	ENSPTRG00000000753	MAGOH	ortholog_one2one	100
ENSG00000162396	PARS2	ENSPTRG00000000776	PARS2	ortholog_one2one	99.5789
ENSG00000162408	NOL9	ENSPTRG00000000089	NOL9	ortholog_one2one	98.5755
ENSG00000162437	RAVER2	ENSPTRG00000000824	RAVER2	ortholog_one2one	97.2504
ENSG00000162623	TYW3	ENSPTRG00000000867	TYW3	ortholog_one2one	99.2278
ENSG00000162639	HENMT1	ENSPTRG00000001031	HENMT1	ortholog_one2one	100
ENSG00000162664	ZNF326	ENSPTRG00000000945	ZNF326	ortholog_one2one	99.8282
ENSG00000162775	RBM15	ENSPTRG00000001074	RBM15	ortholog_one2one	100
ENSG00000162782	TDRD5	ENSPTRG00000001732	TDRD5	ortholog_one2one	99.0338
ENSG00000162851	TFB2M	ENSPTRG00000002188	TFB2M	ortholog_one2one	98.7374
ENSG00000162910	MRPL55	ENSPTRG00000002068	MRPL55	ortholog_one2one	97.6562
ENSG00000162927	PUS10	ENSPTRG00000011951	PUS10	ortholog_one2one	99.4329
ENSG00000162971	TYW5	ENSPTRG00000012783	TYW5	ortholog_one2one	100
ENSG00000163214	DHX57	ENSPTRG00000011853	DHX57	ortholog_one2one	99.7114
ENSG00000163239	TDRD10	ENSPTRG00000001386	TDRD10	ortholog_one2one	96.0114
ENSG00000163319	MRPS18C	ENSPTRG00000016233	MRPS18C	ortholog_one2one	100
ENSG00000163412	EIF4E3	ENSPTRG00000015102	EIF4E3	ortholog_one2one	100
ENSG00000163510	CWC22	ENSPTRG00000012698	CWC22	ortholog_one2one	99.4493
ENSG00000163577	EIF5A2	ENSPTRG00000015621	EIF5A2	ortholog_one2one	100
ENSG00000163584	RPL22L1	ENSPTRG00000049926	RPL22L1	ortholog_one2one	97.541
ENSG00000163634	THOC7	ENSPTRG00000015076	THOC7	ortholog_one2one	100
ENSG00000163659	TIPARP	ENSPTRG00000015561	TIPARP	ortholog_one2one	99.239
ENSG00000163682	RPL9	ENSPTRG00000050404	RPL9	ortholog_one2one	100
ENSG00000163684	RPP14	ENSPTRG00000048740	RPP14	ortholog_one2one	100
ENSG00000163694	RBM47	ENSPTRG00000016006	RBM47	ortholog_one2one	99.8314
ENSG00000163714	U2SURP	ENSPTRG00000015489	U2SURP	ortholog_one2one	99.9028
ENSG00000163798	SLC4A1AP	ENSPTRG00000011778	SLC4A1AP	ortholog_one2one	99.4609
ENSG00000163811	WDR43	ENSPTRG00000011792	WDR43	ortholog_one2one	99.7046
ENSG00000163874	ZC3H12A	ENSPTRG00000000544	ZC3H12A	ortholog_one2one	99.4992
ENSG00000163877	SNIP1	ENSPTRG00000000547	SNIP1	ortholog_one2one	99.7475
ENSG00000163882	POLR2H	ENSPTRG00000047600	POLR2H	ortholog_one2one	100
ENSG00000163923	RPL39L	ENSPTRG00000052452	RPL39L	ortholog_one2one	98.0392
ENSG00000163938	GNL3	ENSPTRG00000015009	GNL3	ortholog_one2one	99.2714
ENSG00000163950	SLBP	ENSPTRG00000015832	SLBP	ortholog_one2one	93.7037
ENSG00000164022	AIMP1	ENSPTRG00000016345	AIMP1	ortholog_one2one	99.0385
ENSG00000164113	ADAD1	ENSPTRG00000016417	ADAD1	ortholog_one2one	97.9167
ENSG00000164163	ABCE1	ENSPTRG00000016481	ABCE1	ortholog_one2many	100
ENSG00000164167	LSM6	ENSPTRG00000016488	LSM6	ortholog_one2one	100
ENSG00000164329	TENT2	ENSPTRG00000017028	TENT2	ortholog_one2one	99.7934
ENSG00000164338	UTP15	ENSPTRG00000016982	UTP15	ortholog_one2one	99.6139
ENSG00000164342	TLR3	ENSPTRG00000016658	TLR3	ortholog_one2one	98.8938
ENSG00000164346	NSA2	ENSPTRG00000050488		ortholog_one2many	88.0769
ENSG00000164347	GFM2	ENSPTRG00000016989	GFM2	ortholog_one2one	99.2298
ENSG00000164362	TERT	ENSPTRG00000044900	TERT	ortholog_one2one	31.0954
ENSG00000164548	TRA2A	ENSPTRG00000046098	TRA2A	ortholog_one2many	100
ENSG00000164587	RPS14	ENSPTRG00000049056		ortholog_one2many	75.4967
ENSG00000164609	SLU7	ENSPTRG00000017491	SLU7	ortholog_one2one	99.6587
ENSG00000164610	RP9	ENSPTRG00000019068	RP9	ortholog_one2one	99.5475
ENSG00000164880	INTS1	ENSPTRG00000048504	INTS1	ortholog_one2one	99.726
ENSG00000164896	FASTK	ENSPTRG00000019874	FASTK	ortholog_one2one	99.8178
ENSG00000164902	PHAX	ENSPTRG00000017186	PHAX	ortholog_one2one	100
ENSG00000164934	DCAF13	ENSPTRG00000020493	DCAF13	ortholog_one2one	99.3258
ENSG00000164941	INTS8	ENSPTRG00000020432	INTS8	ortholog_one2one	99.8995
ENSG00000164967	RPP25L	ENSPTRG00000020883	RPP25L	ortholog_one2one	100
ENSG00000164985	PSIP1	ENSPTRG00000020786	PSIP1	ortholog_one2one	100
ENSG00000165055	METTL2B	ENSPTRG00000046946	METTL2B	ortholog_one2many	94.709
ENSG00000165119	HNRNPK	ENSPTRG00000048500	HNRNPK	ortholog_one2one	100
ENSG00000165209	STRBP	ENSPTRG00000021346	STRBP	ortholog_one2one	100
ENSG00000165271	NOL6	ENSPTRG00000020861	NOL6	ortholog_one2one	99.0401
ENSG00000165275	TRMT10B	ENSPTRG00000020951	TRMT10B	ortholog_one2one	99.6835
ENSG00000165359	INTS6L	ENSPTRG00000022301	INTS6L	ortholog_one2one	99.5546
ENSG00000165424	ZCCHC24	ENSPTRG00000002670	ZCCHC24	ortholog_one2one	100
ENSG00000165494	PCF11	ENSPTRG00000004126	PCF11	ortholog_one2one	99.8221
ENSG00000165496	RPL10L	ENSPTRG00000006310	RPL10L	ortholog_one2one	98.5981
ENSG00000165502	RPL36AL	ENSPTRG00000049244		ortholog_one2one	95.283
ENSG00000165506	DNAAF2	ENSPTRG00000030748	DNAAF2	ortholog_one2one	98.9247
ENSG00000165526	RPUSD4	ENSPTRG00000004454	RPUSD4	ortholog_one2one	99.4695
ENSG00000165630	PRPF18	ENSPTRG00000002306	PRPF18	ortholog_one2one	100
ENSG00000165675	ENOX2	ENSPTRG00000022270	ENOX2	ortholog_one2one	99.8279
ENSG00000165732	DDX21	ENSPTRG00000002563	DDX21	ortholog_one2one	99.8723
ENSG00000165733	BMS1	ENSPTRG00000002441	BMS1	ortholog_one2one	99.376
ENSG00000165799	RNASE7	ENSPTRG00000048912	RNASE7	ortholog_one2one	98.0769
ENSG00000165819	METTL3	ENSPTRG00000006127	METTL3	ortholog_one2one	100
ENSG00000165832	TRUB1	ENSPTRG00000002964	TRUB1	ortholog_one2one	99.4269
ENSG00000165934	CPSF2	ENSPTRG00000006651	CPSF2	ortholog_one2one	100
ENSG00000166024	R3HCC1L	ENSPTRG00000002822	R3HCC1L	ortholog_one2one	97.8149
ENSG00000166133	RPUSD2	ENSPTRG00000006924	RPUSD2	ortholog_one2one	99.2661
ENSG00000166166	TRMT61A	ENSPTRG00000006757	TRMT61A	ortholog_one2one	100
ENSG00000166173	LARP6	ENSPTRG00000007234	LARP6	ortholog_one2one	100
ENSG00000166181	API5	ENSPTRG00000003516	API5	ortholog_one2one	100
ENSG00000166197	NOLC1	ENSPTRG00000023882	NOLC1	ortholog_one2one	98.2833
ENSG00000166441	RPL27A	ENSPTRG00000003333	RPL27A	ortholog_one2one	100
ENSG00000166783	MARF1	ENSPTRG00000007807	MARF1	ortholog_one2one	99.8852
ENSG00000166831	RBPMS2	ENSPTRG00000007165	RBPMS2	ortholog_one2one	99.5215
ENSG00000166889	PATL1	ENSPTRG00000003697	PATL1	ortholog_one2one	89.7403
ENSG00000166902	MRPL16	ENSPTRG00000003700	MRPL16	ortholog_one2one	99.6016
ENSG00000166938	DIS3L	ENSPTRG00000007191	DIS3L	ortholog_one2one	99.7154
ENSG00000166949	SMAD3	ENSPTRG00000007199	SMAD3	ortholog_one2one	96.4706
ENSG00000166986	MARS1	ENSPTRG00000005135	MARS1	ortholog_one2one	99.5556
ENSG00000167005	NUDT21	ENSPTRG00000008131	NUDT21	ortholog_one2one	100
ENSG00000167088	SNRPD1	ENSPTRG00000050159	SNRPD1	ortholog_one2one	92.437
ENSG00000167112	TRUB2	ENSPTRG00000052151	TRUB2	ortholog_one2many	98.4894
ENSG00000167118	URM1	ENSPTRG00000021427	URM1	ortholog_one2one	82.1782
ENSG00000167136	ENDOG	ENSPTRG00000029057	ENDOG	ortholog_one2one	98.9899
ENSG00000167264	DUS2	ENSPTRG00000008259	DUS2	ortholog_one2one	99.3915
ENSG00000167272	POP5	ENSPTRG00000005543	POP5	ortholog_one2one	100
ENSG00000167447	SMG8	ENSPTRG00000009465	SMG8	ortholog_one2one	99.7982
ENSG00000167526	RPL13	ENSPTRG00000041770		ortholog_one2many	93.3649
ENSG00000167658	EEF2	ENSPTRG00000010288	EEF2	ortholog_one2one	100
ENSG00000167721	TSR1	ENSPTRG00000008547	TSR1	ortholog_one2one	99.8756
ENSG00000167862	MRPL58	ENSPTRG00000009627	MRPL58	ortholog_one2one	99.0291
ENSG00000167881	SRP68	ENSPTRG00000009670	SRP68	ortholog_one2one	97.6077
ENSG00000167962	ZNF598	ENSPTRG00000007625	ZNF598	ortholog_one2one	97.5664
ENSG00000167978	SRRM2	ENSPTRG00000007662	SRRM2	ortholog_one2many	96.984
ENSG00000168066	SF1	ENSPTRG00000003846	SF1	ortholog_one2one	81.8466
ENSG00000168101	NUDT16L1	ENSPTRG00000007724	NUDT16L1	ortholog_one2one	71.564
ENSG00000168438	CDC40	ENSPTRG00000018495	CDC40	ortholog_one2one	100
ENSG00000168488	ATXN2L	ENSPTRG00000007938	ATXN2L	ortholog_one2one	97.0233
ENSG00000168517	HEXIM2	ENSPTRG00000009299	HEXIM2	ortholog_one2one	100
ENSG00000168566	SNRNP48	ENSPTRG00000017703	SNRNP48	ortholog_one2one	99.705
ENSG00000168724	DNAJC21	ENSPTRG00000016785	DNAJC21	ortholog_one2one	99.435
ENSG00000168827	GFM1	ENSPTRG00000015570	GFM1	ortholog_one2one	99.7337
ENSG00000168883	USP39	ENSPTRG00000012141	USP39	ortholog_one2one	99.823
ENSG00000169045	HNRNPH1	ENSPTRG00000047088		ortholog_one2one	53.4521
ENSG00000169057	MECP2	ENSPTRG00000048003	MECP2	ortholog_one2one	100
ENSG00000169062	UPF3A	ENSPTRG00000006073	UPF3A	ortholog_one2one	98.5294
ENSG00000169180	XPO6	ENSPTRG00000007919	XPO6	ortholog_one2one	99.9111
ENSG00000169217	CD2BP2	ENSPTRG00000007995	CD2BP2	ortholog_one2one	98.2405
ENSG00000169249	ZRSR2	ENSPTRG00000021693	ZRSR2	ortholog_one2one	98.5477
ENSG00000169251	NMD3	ENSPTRG00000015586	NMD3	ortholog_one2one	98.6084
ENSG00000169288	MRPL1	ENSPTRG00000016199	MRPL1	ortholog_one2one	100
ENSG00000169297	NR0B1	ENSPTRG00000021767	NR0B1	ortholog_one2one	99.3617
ENSG00000169371	SNUPN	ENSPTRG00000007302	SNUPN	ortholog_one2one	99.7222
ENSG00000169385	RNASE2	ENSPTRG00000006106	RNASE2	ortholog_one2one	99.3789
ENSG00000169413	RNASE6	ENSPTRG00000006104	RNASE6	ortholog_one2one	99.3333
ENSG00000169564	PCBP1	ENSPTRG00000012025	PCBP1	ortholog_one2one	100
ENSG00000169612	RAMAC	ENSPTRG00000007387	RAMAC	ortholog_one2many	99.1525
ENSG00000169714	CNBP	ENSPTRG00000015369	CNBP	ortholog_one2one	97.1751
ENSG00000169718	DUS1L	ENSPTRG00000039913		ortholog_one2one	99.5772
ENSG00000169800	RBMY1F	ENSPTRG00000047385		ortholog_many2many	94.1532
ENSG00000169813	HNRNPF	ENSPTRG00000002446	HNRNPF	ortholog_one2one	100
ENSG00000169871	TRIM56	ENSPTRG00000019518	TRIM56	ortholog_one2one	99.3377
ENSG00000169957	ZNF768	ENSPTRG00000046318	ZNF768	ortholog_one2one	99.6296
ENSG00000169972	PUSL1	ENSPTRG00000000021	PUSL1	ortholog_one2one	99.0099
ENSG00000169976	SF3B5	ENSPTRG00000018676	SF3B5	ortholog_one2one	100
ENSG00000170365	SMAD1	ENSPTRG00000016485	SMAD1	ortholog_one2one	98.9247
ENSG00000170445	HARS1	ENSPTRG00000017325	HARS1	ortholog_one2one	99.8035
ENSG00000170473	PYM1	ENSPTRG00000005067	PYM1	ortholog_one2one	100
ENSG00000170515	PA2G4	ENSPTRG00000045671	PA2G4	ortholog_one2one	100
ENSG00000170748	RBMXL2	ENSPTRG00000003312	RBMXL2	ortholog_one2one	98.7245
ENSG00000170860	LSM3	ENSPTRG00000014650	LSM3	ortholog_one2one	100
ENSG00000170889	RPS9	ENSPTRG00000050995	RPS9	ortholog_one2many	100
ENSG00000170892	TSEN34	ENSPTRG00000044768	TSEN34	ortholog_one2many	96.7742
ENSG00000171103	TRMT61B	ENSPTRG00000011790	TRMT61B	ortholog_one2one	98.9518
ENSG00000171262	FAM98B	ENSPTRG00000006904	FAM98B	ortholog_one2one	90.5312
ENSG00000171311	EXOSC1	ENSPTRG00000002808	EXOSC1	ortholog_one2one	100
ENSG00000171421	MRPL36	ENSPTRG00000046215		ortholog_one2many	94.1748
ENSG00000171490	RSL1D1	ENSPTRG00000007777	RSL1D1	ortholog_one2one	99.3878
ENSG00000171566	PLRG1	ENSPTRG00000016533	PLRG1	ortholog_one2one	99.8055
ENSG00000171824	EXOSC10	ENSPTRG00000000140	EXOSC10	ortholog_one2one	95.1412
ENSG00000171858	RPS21	ENSPTRG00000040730	RPS21	ortholog_one2one	100
ENSG00000171861	MRM3	ENSPTRG00000008512	MRM3	ortholog_one2one	99.7619
ENSG00000171863	RPS7	ENSPTRG00000011615	RPS7	ortholog_one2one	100
ENSG00000171865	RNASEH1	ENSPTRG00000011614	RNASEH1	ortholog_one2one	99.6504
ENSG00000171960	PPIH	ENSPTRG00000000614	PPIH	ortholog_one2one	100
ENSG00000172053	QARS1	ENSPTRG00000014910	QARS1	ortholog_one2one	99.2258
ENSG00000172071	EIF2AK3	ENSPTRG00000012173	EIF2AK3	ortholog_one2one	99.3728
ENSG00000172171	TEFM	ENSPTRG00000008965	TEFM	ortholog_one2one	99.4444
ENSG00000172172	MRPL13	ENSPTRG00000020541	MRPL13	ortholog_one2one	99.4382
ENSG00000172183	ISG20	ENSPTRG00000044668	ISG20	ortholog_one2one	100
ENSG00000172239	PAIP1	ENSPTRG00000016850	PAIP1	ortholog_one2one	99.7912
ENSG00000172336	POP7	ENSPTRG00000019504	POP7	ortholog_one2many	100
ENSG00000172346	CSDC2	ENSPTRG00000044110	CSDC2	ortholog_one2one	100
ENSG00000172409	CLP1	ENSPTRG00000047318	CLP1	ortholog_one2one	100
ENSG00000172432	GTPBP2	ENSPTRG00000018206	GTPBP2	ortholog_one2one	100
ENSG00000172493	AFF1	ENSPTRG00000016255	AFF1	ortholog_one2one	98.9327
ENSG00000172590	MRPL52	ENSPTRG00000006147	MRPL52	ortholog_one2one	63.1148
ENSG00000172667	ZMAT3	ENSPTRG00000015641	ZMAT3	ortholog_one2one	100
ENSG00000172733	PURG	ENSPTRG00000020143	PURG	ortholog_one2one	85.879
ENSG00000172795	DCP2	ENSPTRG00000050185	DCP2	ortholog_one2one	99.7619
ENSG00000172809	RPL38	ENSPTRG00000051899		ortholog_one2one	81.4286
ENSG00000172922	RNASEH2C	ENSPTRG00000038742	RNASEH2C	ortholog_one2one	95.1219
ENSG00000173113	TRMT112	ENSPTRG00000003834	TRMT112	ortholog_one2one	100
ENSG00000173141	MRPL57	ENSPTRG00000049719	MRPL57	ortholog_one2one	99.0196
ENSG00000173145	NOC3L	ENSPTRG00000002776	NOC3L	ortholog_one2one	99.625
ENSG00000173431	RNASE8	ENSPTRG00000030802	RNASE8	ortholog_one2one	97.4026
ENSG00000173464	RNASE11	ENSPTRG00000048392	RNASE11	ortholog_one2one	97.99
ENSG00000173545	ZNF622	ENSPTRG00000016743	ZNF622	ortholog_one2one	98.7421
ENSG00000173627	APOBEC4	ENSPTRG00000047181	APOBEC4	ortholog_one2one	98.3651
ENSG00000173674	EIF1AX	ENSPTRG00000021728	EIF1AX	ortholog_one2one	77.7778
ENSG00000173681	BCLAF3	ENSPTRG00000021725	BCLAF3	ortholog_one2one	95.7806
ENSG00000173744	AGFG1	ENSPTRG00000012995	AGFG1	ortholog_one2one	99.6441
ENSG00000173786	CNP	ENSPTRG00000009187	CNP	ortholog_one2one	100
ENSG00000173809	TDRD12	ENSPTRG00000010795	TDRD12	ortholog_one2one	83.4586
ENSG00000173812	EIF1	ENSPTRG00000040263		ortholog_one2many	95.5752
ENSG00000173818	ENDOV	ENSPTRG00000009745	ENDOV	ortholog_one2one	98.5816
ENSG00000173914	RBM4B	ENSPTRG00000003935	RBM4B	ortholog_one2one	100
ENSG00000174173	TRMT10C	ENSPTRG00000015171	TRMT10C	ortholog_one2many	98.7593
ENSG00000174177	CTU2	ENSPTRG00000008462	CTU2	ortholog_one2one	98.6408
ENSG00000174231	PRPF8	ENSPTRG00000039576	PRPF8	ortholog_one2one	100
ENSG00000174243	DDX23	ENSPTRG00000004887	DDX23	ortholog_one2one	99.8781
ENSG00000174371	EXO1	ENSPTRG00000002167	EXO1	ortholog_one2one	98.9362
ENSG00000174444	RPL4	ENSPTRG00000007195	RPL4	ortholog_one2one	100
ENSG00000174547	MRPL11	ENSPTRG00000003924	MRPL11	ortholog_one2one	100
ENSG00000174606	ANGEL2	ENSPTRG00000001970	ANGEL2	ortholog_one2one	100
ENSG00000174720	LARP7	ENSPTRG00000016380	LARP7	ortholog_one2one	99.3127
ENSG00000174740	PABPC5	ENSPTRG00000022078	PABPC5	ortholog_one2one	100
ENSG00000174748	RPL15	ENSPTRG00000014695	RPL15	ortholog_one2one	100
ENSG00000174780	SRP72	ENSPTRG00000048466	SRP72	ortholog_one2many	95.8271
ENSG00000174840	PDE12	ENSPTRG00000030221	PDE12	ortholog_one2one	99.179
ENSG00000174891	RSRC1	ENSPTRG00000043498	RSRC1	ortholog_one2one	100
ENSG00000174953	DHX36	ENSPTRG00000015548	DHX36	ortholog_one2one	99.6032
ENSG00000175110	MRPS22	ENSPTRG00000015458	MRPS22	ortholog_one2one	98.3333
ENSG00000175324	LSM1	ENSPTRG00000020169	LSM1	ortholog_one2one	100
ENSG00000175376	EIF1AD	ENSPTRG00000042604	EIF1AD	ortholog_one2one	100
ENSG00000175387	SMAD2	ENSPTRG00000043695	SMAD2	ortholog_one2one	100
ENSG00000175467	SART1	ENSPTRG00000003905	SART1	ortholog_one2one	99.875
ENSG00000175573	C11orf68	ENSPTRG00000003902	C11H11orf68	ortholog_one2one	99.3174
ENSG00000175581	MRPL48	ENSPTRG00000004049	MRPL48	ortholog_one2one	99.0566
ENSG00000175718	RBMXL3	ENSPTRG00000028217	RBMXL3	ortholog_one2one	93.1584
ENSG00000175766	EIF4E1B	ENSPTRG00000028481	EIF4E1B	ortholog_one2one	97.9339
ENSG00000175792	RUVBL1	ENSPTRG00000015352	RUVBL1	ortholog_one2one	100
ENSG00000176102	CSTF3	ENSPTRG00000003485	CSTF3	ortholog_one2one	100
ENSG00000176444	CLK2	ENSPTRG00000001419	CLK2	ortholog_one2one	100
ENSG00000176624	MEX3C	ENSPTRG00000010029	MEX3C	ortholog_one2one	96.5099
ENSG00000177192	PUS1	ENSPTRG00000005643	PUS1	ortholog_one2one	98.5948
ENSG00000177469	CAVIN1	ENSPTRG00000040069	CAVIN1	ortholog_one2one	99.7436
ENSG00000177483	RBM44	ENSPTRG00000013078	RBM44	ortholog_one2one	97.431
ENSG00000177600	RPLP2	ENSPTRG00000003137	RPLP2	ortholog_one2one	100
ENSG00000177613	CSTF2T	ENSPTRG00000043097		ortholog_one2one	45.4545
ENSG00000177700	POLR2L	ENSPTRG00000052712	POLR2L	ortholog_one2one	100
ENSG00000177733	HNRNPA0	ENSPTRG00000017273	HNRNPA0	ortholog_one2one	100
ENSG00000177954	RPS27	ENSPTRG00000001371	RPS27	ortholog_one2one	100
ENSG00000177971	IMP3	ENSPTRG00000052235	IMP3	ortholog_one2one	100
ENSG00000178105	DDX10	ENSPTRG00000004256	DDX10	ortholog_one2one	99.0857
ENSG00000178149	DALRD3	ENSPTRG00000043430	DALRD3	ortholog_one2one	99.4475
ENSG00000178199	ZC3H12D	ENSPTRG00000050357	ZC3H12D	ortholog_one2one	98.1025
ENSG00000178607	ERN1	ENSPTRG00000009535	ERN1	ortholog_one2one	99.7953
ENSG00000178691	SUZ12	ENSPTRG00000008980	SUZ12	ortholog_one2many	99.594
ENSG00000178694	NSUN3	ENSPTRG00000015132	NSUN3	ortholog_one2one	99.1176
ENSG00000178718	RPP25	ENSPTRG00000007290	RPP25	ortholog_one2one	97.99
ENSG00000178896	EXOSC4	ENSPTRG00000020677	EXOSC4	ortholog_one2one	100
ENSG00000178952	TUFM	ENSPTRG00000007939	TUFM	ortholog_one2one	100
ENSG00000178982	EIF3K	ENSPTRG00000010934	EIF3K	ortholog_one2one	100
ENSG00000179041	RRS1	ENSPTRG00000030988	RRS1	ortholog_one2one	98.6301
ENSG00000179115	FARSA	ENSPTRG00000010550	FARSA	ortholog_one2one	97.0472
ENSG00000179134	SAMD4B	ENSPTRG00000010961	SAMD4B	ortholog_one2one	100
ENSG00000179151	EDC3	ENSPTRG00000007279	EDC3	ortholog_one2one	99.8031
ENSG00000179172	HNRNPCL1	ENSPTRG00000039710		ortholog_one2one	69.6246
ENSG00000179218	CALR	ENSPTRG00000010551	CALR	ortholog_one2one	99.0408
ENSG00000179299	NSUN7	ENSPTRG00000016007	NSUN7	ortholog_one2one	98.8858
ENSG00000179335	CLK3	ENSPTRG00000007278	CLK3	ortholog_one2one	99.7959
ENSG00000179409	GEMIN4	ENSPTRG00000008509	GEMIN4	ortholog_one2one	98.1096
ENSG00000179455	MKRN3	ENSPTRG00000051959	MKRN3	ortholog_one2one	32.5444
ENSG00000179598	PLD6	ENSPTRG00000008825	PLD6	ortholog_one2one	98.8095
ENSG00000179912	R3HDM2	ENSPTRG00000046457	R3HDM2	ortholog_one2one	98.9899
ENSG00000179950	PUF60	ENSPTRG00000020670	PUF60	ortholog_one2many	99.8211
ENSG00000179988	PSTK	ENSPTRG00000003018	PSTK	ortholog_one2one	97.7654
ENSG00000180098	TRNAU1AP	ENSPTRG00000000434	TRNAU1AP	ortholog_one2one	77.3519
ENSG00000180113	TDRD6	ENSPTRG00000018237	TDRD6	ortholog_one2one	99.3321
ENSG00000180228	PRKRA	ENSPTRG00000012688	PRKRA	ortholog_one2one	100
ENSG00000180992	MRPL14	ENSPTRG00000018213	MRPL14	ortholog_one2one	98.6207
ENSG00000181026	AEN	ENSPTRG00000007422	AEN	ortholog_one2one	99.3846
ENSG00000181163	NPM1	ENSPTRG00000049153	NPM1	ortholog_one2one	100
ENSG00000181222	POLR2A	ENSPTRG00000008691	POLR2A	ortholog_one2one	98.2234
ENSG00000181381	DDX60L	ENSPTRG00000016582	DDX60L	ortholog_one2one	98.3001
ENSG00000181588	MEX3D	ENSPTRG00000010208	MEX3D	ortholog_one2one	89.7081
ENSG00000181610	MRPS23	ENSPTRG00000009440	MRPS23	ortholog_one2one	99.4737
